Month,Year,State Name,Parameter,Mean
3,2020,South Carolina,Ozone,0.0
3,2020,South Carolina,SO2,0.1
4,2020,South Carolina,CO,-0.0
4,2020,South Carolina,NO2,2.8
4,2020,South Carolina,Ozone,0.0
4,2020,South Carolina,SO2,0.1
5,2020,South Carolina,CO,-0.1
5,2020,South Carolina,NO2,2.9
5,2020,South Carolina,Ozone,0.0
5,2020,South Carolina,SO2,0.2
6,2020,South Carolina,CO,-0.0
6,2020,South Carolina,NO2,2.8
6,2020,South Carolina,Ozone,0.0
6,2020,South Carolina,SO2,0.1
7,2020,South Carolina,CO,0.0
7,2020,South Carolina,NO2,3.4
7,2020,South Carolina,Ozone,0.0
7,2020,South Carolina,SO2,0.1
8,2020,South Carolina,CO,-0.0
8,2020,South Carolina,NO2,3.1
8,2020,South Carolina,Ozone,0.0
8,2020,South Carolina,SO2,0.1
9,2020,South Carolina,CO,-0.0
9,2020,South Carolina,NO2,3.1
9,2020,South Carolina,Ozone,0.0
9,2020,South Carolina,SO2,0.1
10,2020,South Carolina,CO,0.0
10,2020,South Carolina,NO2,4.1
10,2020,South Carolina,Ozone,0.0
10,2020,South Carolina,SO2,0.2
11,2020,South Carolina,CO,-0.0
11,2020,South Carolina,NO2,5.0
11,2020,South Carolina,Ozone,0.0
11,2020,South Carolina,SO2,0.2
12,2020,South Carolina,CO,-0.0
12,2020,South Carolina,NO2,7.3
12,2020,South Carolina,Ozone,0.0
12,2020,South Carolina,SO2,0.2
1,2021,South Carolina,CO,0.1
1,2021,South Carolina,NO2,8.3
1,2021,South Carolina,Ozone,0.0
1,2021,South Carolina,SO2,0.1
2,2021,South Carolina,CO,0.2
2,2021,South Carolina,NO2,6.5
2,2021,South Carolina,Ozone,0.0
2,2021,South Carolina,SO2,0.1
3,2021,South Carolina,CO,0.2
3,2021,South Carolina,NO2,6.7
3,2021,South Carolina,Ozone,0.0
3,2021,South Carolina,SO2,0.2
4,2021,South Carolina,CO,0.2
4,2021,South Carolina,NO2,7.2
4,2021,South Carolina,Ozone,0.0
4,2021,South Carolina,SO2,0.1
5,2021,South Carolina,CO,0.2
5,2021,South Carolina,NO2,4.1
5,2021,South Carolina,Ozone,0.0
5,2021,South Carolina,SO2,0.1
6,2021,South Carolina,CO,0.1
6,2021,South Carolina,NO2,3.8
6,2021,South Carolina,Ozone,0.0
6,2021,South Carolina,SO2,0.1
7,2021,South Carolina,CO,0.0
7,2021,South Carolina,NO2,3.7
7,2021,South Carolina,Ozone,0.0
7,2021,South Carolina,SO2,0.1
8,2021,South Carolina,CO,0.1
8,2021,South Carolina,NO2,4.1
8,2021,South Carolina,Ozone,0.0
8,2021,South Carolina,SO2,0.1
9,2021,South Carolina,CO,0.1
9,2021,South Carolina,NO2,5.2
9,2021,South Carolina,Ozone,0.0
9,2021,South Carolina,SO2,0.2
10,2021,South Carolina,CO,0.2
10,2021,South Carolina,NO2,5.3
10,2021,South Carolina,Ozone,0.0
10,2021,South Carolina,SO2,0.1
11,2021,South Carolina,CO,0.3
11,2021,South Carolina,NO2,6.8
11,2021,South Carolina,Ozone,0.0
11,2021,South Carolina,SO2,0.2
12,2021,South Carolina,CO,0.2
12,2021,South Carolina,NO2,5.8
12,2021,South Carolina,Ozone,0.0
12,2021,South Carolina,SO2,0.2
1,2022,South Carolina,CO,0.1
1,2022,South Carolina,NO2,6.5
1,2022,South Carolina,Ozone,0.0
1,2022,South Carolina,SO2,0.3
2,2022,South Carolina,CO,0.1
2,2022,South Carolina,NO2,6.4
2,2022,South Carolina,Ozone,0.0
2,2022,South Carolina,SO2,0.2
3,2022,South Carolina,CO,0.2
3,2022,South Carolina,NO2,4.9
3,2022,South Carolina,Ozone,0.0
3,2022,South Carolina,SO2,0.1
4,2022,South Carolina,CO,0.2
4,2022,South Carolina,NO2,4.3
4,2022,South Carolina,Ozone,0.0
4,2022,South Carolina,SO2,0.1
5,2022,South Carolina,CO,0.2
5,2022,South Carolina,NO2,3.1
5,2022,South Carolina,Ozone,0.0
5,2022,South Carolina,SO2,0.1
6,2022,South Carolina,CO,0.2
6,2022,South Carolina,NO2,4.1
6,2022,South Carolina,Ozone,0.0
6,2022,South Carolina,SO2,0.2
7,2022,South Carolina,CO,0.2
7,2022,South Carolina,NO2,3.2
7,2022,South Carolina,Ozone,0.0
7,2022,South Carolina,SO2,0.0
8,2022,South Carolina,CO,0.1
8,2022,South Carolina,NO2,4.0
8,2022,South Carolina,Ozone,0.0
8,2022,South Carolina,SO2,0.1
9,2022,South Carolina,CO,0.1
9,2022,South Carolina,NO2,3.9
9,2022,South Carolina,Ozone,0.0
9,2022,South Carolina,SO2,0.2
10,2022,South Carolina,CO,0.1
10,2022,South Carolina,NO2,5.2
10,2022,South Carolina,Ozone,0.0
10,2022,South Carolina,SO2,0.2
11,2022,South Carolina,CO,0.1
11,2022,South Carolina,NO2,5.1
11,2022,South Carolina,Ozone,0.0
11,2022,South Carolina,SO2,0.3
12,2022,South Carolina,CO,0.2
12,2022,South Carolina,NO2,6.0
12,2022,South Carolina,Ozone,0.0
12,2022,South Carolina,SO2,0.2
1,2023,South Carolina,CO,0.2
1,2023,South Carolina,NO2,5.7
1,2023,South Carolina,Ozone,0.0
1,2023,South Carolina,SO2,0.2
2,2023,South Carolina,CO,0.2
2,2023,South Carolina,NO2,5.2
2,2023,South Carolina,Ozone,0.0
2,2023,South Carolina,SO2,0.2
3,2023,South Carolina,CO,0.1
3,2023,South Carolina,NO2,4.3
3,2023,South Carolina,Ozone,0.0
3,2023,South Carolina,SO2,0.2
4,2023,South Carolina,CO,0.1
4,2023,South Carolina,NO2,3.9
4,2023,South Carolina,Ozone,0.0
4,2023,South Carolina,SO2,0.2
5,2023,South Carolina,CO,0.1
5,2023,South Carolina,NO2,3.4
5,2023,South Carolina,Ozone,0.0
5,2023,South Carolina,SO2,0.1
6,2023,South Carolina,CO,0.2
6,2023,South Carolina,NO2,3.5
6,2023,South Carolina,Ozone,0.0
6,2023,South Carolina,SO2,0.1
7,2023,South Carolina,CO,0.1
7,2023,South Carolina,NO2,3.3
7,2023,South Carolina,Ozone,0.0
7,2023,South Carolina,SO2,0.2
8,2023,South Carolina,CO,0.1
8,2023,South Carolina,NO2,3.3
8,2023,South Carolina,Ozone,0.0
8,2023,South Carolina,SO2,0.1
9,2023,South Carolina,CO,0.1
9,2023,South Carolina,NO2,4.6
9,2023,South Carolina,Ozone,0.0
9,2023,South Carolina,SO2,0.1
10,2023,South Carolina,CO,0.1
10,2023,South Carolina,NO2,5.5
10,2023,South Carolina,Ozone,0.0
10,2023,South Carolina,SO2,0.1
11,2023,South Carolina,CO,0.1
11,2023,South Carolina,NO2,6.0
11,2023,South Carolina,Ozone,0.0
11,2023,South Carolina,SO2,0.2
12,2023,South Carolina,CO,0.1
12,2023,South Carolina,NO2,6.6
12,2023,South Carolina,Ozone,0.0
12,2023,South Carolina,SO2,0.2
1,2024,South Carolina,CO,0.1
1,2024,South Carolina,NO2,7.6
1,2024,South Carolina,Ozone,0.0
1,2024,South Carolina,SO2,0.1
2,2024,South Carolina,CO,0.2
2,2024,South Carolina,NO2,7.5
2,2024,South Carolina,Ozone,0.0
2,2024,South Carolina,SO2,0.2
3,2024,South Carolina,CO,0.1
3,2024,South Carolina,NO2,5.3
3,2024,South Carolina,Ozone,0.0
3,2024,South Carolina,SO2,0.0
4,2024,South Carolina,CO,0.1
4,2024,South Carolina,NO2,4.5
4,2024,South Carolina,Ozone,0.0
4,2024,South Carolina,SO2,0.0
5,2024,South Carolina,CO,0.1
5,2024,South Carolina,NO2,4.4
5,2024,South Carolina,Ozone,0.0
5,2024,South Carolina,SO2,-0.1
6,2024,South Carolina,CO,0.1
6,2024,South Carolina,NO2,3.9
6,2024,South Carolina,Ozone,0.0
6,2024,South Carolina,SO2,-0.0
7,2024,South Carolina,CO,0.1
7,2024,South Carolina,NO2,3.8
7,2024,South Carolina,Ozone,0.0
7,2024,South Carolina,SO2,-0.1
8,2024,South Carolina,CO,0.1
8,2024,South Carolina,NO2,3.7
8,2024,South Carolina,Ozone,0.0
8,2024,South Carolina,SO2,0.0
9,2024,South Carolina,CO,0.1
9,2024,South Carolina,NO2,3.8
9,2024,South Carolina,Ozone,0.0
9,2024,South Carolina,SO2,0.0
10,2024,South Carolina,CO,0.2
10,2024,South Carolina,NO2,6.6
10,2024,South Carolina,Ozone,0.0
10,2024,South Carolina,SO2,0.2
11,2024,South Carolina,CO,0.1
11,2024,South Carolina,NO2,6.4
11,2024,South Carolina,Ozone,0.0
11,2024,South Carolina,SO2,0.1
12,2024,South Carolina,CO,0.1
12,2024,South Carolina,NO2,7.6
12,2024,South Carolina,Ozone,0.0
12,2024,South Carolina,SO2,0.2
1,2025,South Carolina,CO,0.1
1,2025,South Carolina,NO2,9.2
1,2025,South Carolina,Ozone,0.0
1,2025,South Carolina,SO2,0.3
2,2025,South Carolina,CO,0.2
2,2025,South Carolina,NO2,7.2
2,2025,South Carolina,Ozone,0.0
2,2025,South Carolina,SO2,0.1
3,2025,South Carolina,CO,0.2
3,2025,South Carolina,NO2,5.4
3,2025,South Carolina,Ozone,0.0
3,2025,South Carolina,SO2,0.1
4,2025,South Carolina,CO,0.2
4,2025,South Carolina,NO2,3.9
4,2025,South Carolina,Ozone,0.0
4,2025,South Carolina,SO2,0.0
5,2025,South Carolina,CO,0.2
5,2025,South Carolina,NO2,3.8
5,2025,South Carolina,Ozone,0.0
5,2025,South Carolina,SO2,0.0
6,2025,South Carolina,CO,0.2
1,2020,South Dakota,CO,0.2
1,2020,South Dakota,NO2,4.9
1,2020,South Dakota,Ozone,0.0
1,2020,South Dakota,SO2,0.4
2,2020,South Dakota,CO,0.2
2,2020,South Dakota,NO2,3.4
2,2020,South Dakota,Ozone,0.0
2,2020,South Dakota,SO2,0.4
3,2020,South Dakota,CO,0.2
3,2020,South Dakota,NO2,2.2
3,2020,South Dakota,Ozone,0.0
3,2020,South Dakota,SO2,0.4
4,2020,South Dakota,CO,0.2
4,2020,South Dakota,NO2,2.2
4,2020,South Dakota,Ozone,0.0
4,2020,South Dakota,SO2,0.5
5,2020,South Dakota,CO,0.2
5,2020,South Dakota,NO2,2.5
5,2020,South Dakota,Ozone,0.0
5,2020,South Dakota,SO2,0.8
6,2020,South Dakota,CO,0.2
6,2020,South Dakota,NO2,2.8
6,2020,South Dakota,Ozone,0.0
6,2020,South Dakota,SO2,0.4
7,2020,South Dakota,CO,0.2
7,2020,South Dakota,NO2,2.2
7,2020,South Dakota,Ozone,0.0
7,2020,South Dakota,SO2,0.4
8,2020,South Dakota,CO,0.2
8,2020,South Dakota,NO2,2.1
8,2020,South Dakota,Ozone,0.0
8,2020,South Dakota,SO2,0.3
9,2020,South Dakota,CO,0.2
9,2020,South Dakota,NO2,2.4
9,2020,South Dakota,Ozone,0.0
9,2020,South Dakota,SO2,0.4
10,2020,South Dakota,CO,0.2
10,2020,South Dakota,NO2,2.7
10,2020,South Dakota,Ozone,0.0
10,2020,South Dakota,SO2,0.4
11,2020,South Dakota,CO,0.2
11,2020,South Dakota,NO2,3.9
11,2020,South Dakota,Ozone,0.0
11,2020,South Dakota,SO2,0.4
12,2020,South Dakota,CO,0.2
12,2020,South Dakota,NO2,3.6
12,2020,South Dakota,Ozone,0.0
12,2020,South Dakota,SO2,0.4
1,2021,South Dakota,CO,0.2
1,2021,South Dakota,NO2,3.8
1,2021,South Dakota,Ozone,0.0
1,2021,South Dakota,SO2,0.4
2,2021,South Dakota,CO,0.2
2,2021,South Dakota,NO2,3.9
2,2021,South Dakota,Ozone,0.0
2,2021,South Dakota,SO2,0.4
3,2021,South Dakota,CO,0.2
3,2021,South Dakota,NO2,1.5
3,2021,South Dakota,Ozone,0.0
3,2021,South Dakota,SO2,0.3
4,2021,South Dakota,CO,0.2
4,2021,South Dakota,NO2,2.2
4,2021,South Dakota,Ozone,0.0
4,2021,South Dakota,SO2,0.3
5,2021,South Dakota,CO,0.1
5,2021,South Dakota,NO2,2.8
5,2021,South Dakota,Ozone,0.0
5,2021,South Dakota,SO2,0.3
6,2021,South Dakota,CO,0.1
6,2021,South Dakota,NO2,3.4
6,2021,South Dakota,Ozone,0.0
6,2021,South Dakota,SO2,0.3
7,2021,South Dakota,CO,0.2
7,2021,South Dakota,NO2,3.5
7,2021,South Dakota,Ozone,0.0
7,2021,South Dakota,SO2,0.2
8,2021,South Dakota,CO,0.2
8,2021,South Dakota,NO2,2.9
8,2021,South Dakota,Ozone,0.0
8,2021,South Dakota,SO2,0.3
9,2021,South Dakota,CO,0.2
9,2021,South Dakota,NO2,2.4
9,2021,South Dakota,Ozone,0.0
9,2021,South Dakota,SO2,0.3
10,2021,South Dakota,CO,0.2
10,2021,South Dakota,NO2,2.8
10,2021,South Dakota,Ozone,0.0
10,2021,South Dakota,SO2,0.3
11,2021,South Dakota,CO,0.2
11,2021,South Dakota,NO2,4.1
11,2021,South Dakota,Ozone,0.0
11,2021,South Dakota,SO2,0.3
12,2021,South Dakota,CO,0.2
12,2021,South Dakota,NO2,4.6
12,2021,South Dakota,Ozone,0.0
12,2021,South Dakota,SO2,0.3
1,2022,South Dakota,CO,0.4
1,2022,South Dakota,NO2,5.4
1,2022,South Dakota,Ozone,0.0
1,2022,South Dakota,SO2,0.2
2,2022,South Dakota,CO,0.3
2,2022,South Dakota,NO2,3.1
2,2022,South Dakota,Ozone,0.0
2,2022,South Dakota,SO2,0.2
3,2022,South Dakota,CO,0.3
3,2022,South Dakota,NO2,3.3
3,2022,South Dakota,Ozone,0.0
3,2022,South Dakota,SO2,0.2
4,2022,South Dakota,NO2,1.5
4,2022,South Dakota,Ozone,0.0
4,2022,South Dakota,SO2,0.2
5,2022,South Dakota,NO2,1.5
5,2022,South Dakota,Ozone,0.0
5,2022,South Dakota,SO2,0.2
6,2022,South Dakota,CO,0.1
6,2022,South Dakota,NO2,2.2
6,2022,South Dakota,Ozone,0.0
6,2022,South Dakota,SO2,0.2
7,2022,South Dakota,CO,0.1
7,2022,South Dakota,NO2,1.9
7,2022,South Dakota,Ozone,0.0
7,2022,South Dakota,SO2,0.2
8,2022,South Dakota,CO,0.1
8,2022,South Dakota,NO2,2.4
8,2022,South Dakota,Ozone,0.0
8,2022,South Dakota,SO2,0.3
9,2022,South Dakota,CO,0.1
9,2022,South Dakota,NO2,2.3
9,2022,South Dakota,Ozone,0.0
9,2022,South Dakota,SO2,0.2
10,2022,South Dakota,CO,0.2
10,2022,South Dakota,NO2,2.7
10,2022,South Dakota,Ozone,0.0
10,2022,South Dakota,SO2,0.2
11,2022,South Dakota,NO2,3.2
11,2022,South Dakota,Ozone,0.0
11,2022,South Dakota,SO2,0.2
12,2022,South Dakota,NO2,4.2
12,2022,South Dakota,Ozone,0.0
12,2022,South Dakota,SO2,0.2
1,2023,South Dakota,NO2,7.7
1,2023,South Dakota,Ozone,0.0
1,2023,South Dakota,SO2,0.2
2,2023,South Dakota,NO2,6.0
2,2023,South Dakota,Ozone,0.0
2,2023,South Dakota,SO2,0.0
3,2023,South Dakota,NO2,4.5
3,2023,South Dakota,Ozone,0.0
3,2023,South Dakota,SO2,0.0
4,2023,South Dakota,NO2,3.3
4,2023,South Dakota,Ozone,0.0
4,2023,South Dakota,SO2,0.0
5,2023,South Dakota,NO2,3.7
5,2023,South Dakota,Ozone,0.0
5,2023,South Dakota,SO2,0.0
6,2023,South Dakota,NO2,4.2
6,2023,South Dakota,Ozone,0.0
6,2023,South Dakota,SO2,0.0
7,2023,South Dakota,NO2,3.3
7,2023,South Dakota,Ozone,0.0
7,2023,South Dakota,SO2,0.1
8,2023,South Dakota,NO2,3.1
8,2023,South Dakota,Ozone,0.0
8,2023,South Dakota,SO2,0.2
9,2023,South Dakota,NO2,3.6
9,2023,South Dakota,Ozone,0.0
9,2023,South Dakota,SO2,0.2
10,2023,South Dakota,CO,0.3
10,2023,South Dakota,NO2,3.8
10,2023,South Dakota,Ozone,0.0
10,2023,South Dakota,SO2,0.2
11,2023,South Dakota,CO,0.3
11,2023,South Dakota,NO2,5.9
11,2023,South Dakota,Ozone,0.0
11,2023,South Dakota,SO2,0.0
12,2023,South Dakota,CO,0.2
12,2023,South Dakota,NO2,6.3
12,2023,South Dakota,Ozone,0.0
12,2023,South Dakota,SO2,0.0
1,2024,South Dakota,CO,0.2
1,2024,South Dakota,NO2,6.6
1,2024,South Dakota,Ozone,0.0
1,2024,South Dakota,SO2,0.0
2,2024,South Dakota,CO,0.1
2,2024,South Dakota,NO2,4.6
2,2024,South Dakota,Ozone,0.0
2,2024,South Dakota,SO2,0.5
3,2024,South Dakota,CO,0.1
3,2024,South Dakota,NO2,4.9
3,2024,South Dakota,Ozone,0.0
3,2024,South Dakota,SO2,0.4
4,2024,South Dakota,CO,0.1
4,2024,South Dakota,NO2,4.2
4,2024,South Dakota,Ozone,0.0
4,2024,South Dakota,SO2,0.3
5,2024,South Dakota,CO,0.2
5,2024,South Dakota,NO2,4.4
5,2024,South Dakota,Ozone,0.0
5,2024,South Dakota,SO2,0.1
6,2024,South Dakota,CO,0.2
6,2024,South Dakota,NO2,4.4
6,2024,South Dakota,Ozone,0.0
6,2024,South Dakota,SO2,0.3
7,2024,South Dakota,CO,0.2
7,2024,South Dakota,NO2,4.9
7,2024,South Dakota,Ozone,0.0
7,2024,South Dakota,SO2,0.4
8,2024,South Dakota,CO,0.3
8,2024,South Dakota,NO2,6.6
8,2024,South Dakota,Ozone,0.0
8,2024,South Dakota,SO2,0.4
9,2024,South Dakota,CO,0.2
9,2024,South Dakota,NO2,7.1
9,2024,South Dakota,Ozone,0.0
9,2024,South Dakota,SO2,0.2
10,2024,South Dakota,CO,0.2
10,2024,South Dakota,NO2,5.2
10,2024,South Dakota,Ozone,0.0
10,2024,South Dakota,SO2,0.1
11,2024,South Dakota,CO,0.2
11,2024,South Dakota,NO2,5.1
11,2024,South Dakota,Ozone,0.0
11,2024,South Dakota,SO2,0.1
12,2024,South Dakota,CO,0.2
12,2024,South Dakota,NO2,5.2
12,2024,South Dakota,Ozone,0.0
12,2024,South Dakota,SO2,0.0
1,2025,South Dakota,CO,0.1
1,2025,South Dakota,NO2,4.1
1,2025,South Dakota,Ozone,0.0
1,2025,South Dakota,SO2,0.0
2,2025,South Dakota,CO,0.1
2,2025,South Dakota,NO2,5.1
2,2025,South Dakota,Ozone,0.0
2,2025,South Dakota,SO2,0.1
3,2025,South Dakota,CO,0.2
3,2025,South Dakota,NO2,3.8
3,2025,South Dakota,Ozone,0.0
3,2025,South Dakota,SO2,0.1
4,2025,South Dakota,CO,0.3
1,2020,Tennessee,CO,0.2
1,2020,Tennessee,NO2,8.7
1,2020,Tennessee,Ozone,0.0
1,2020,Tennessee,SO2,0.9
2,2020,Tennessee,CO,0.2
2,2020,Tennessee,NO2,8.6
2,2020,Tennessee,Ozone,0.0
2,2020,Tennessee,SO2,1.0
3,2020,Tennessee,CO,0.2
3,2020,Tennessee,NO2,7.0
3,2020,Tennessee,Ozone,0.0
3,2020,Tennessee,SO2,0.8
4,2020,Tennessee,CO,0.2
4,2020,Tennessee,NO2,6.9
4,2020,Tennessee,Ozone,0.0
4,2020,Tennessee,SO2,0.6
5,2020,Tennessee,CO,0.2
5,2020,Tennessee,NO2,6.5
5,2020,Tennessee,Ozone,0.0
5,2020,Tennessee,SO2,0.7
6,2020,Tennessee,CO,0.2
6,2020,Tennessee,NO2,6.3
6,2020,Tennessee,Ozone,0.0
6,2020,Tennessee,SO2,0.7
7,2020,Tennessee,CO,0.2
7,2020,Tennessee,NO2,6.1
7,2020,Tennessee,Ozone,0.0
7,2020,Tennessee,SO2,0.6
8,2020,Tennessee,CO,0.2
8,2020,Tennessee,NO2,6.0
8,2020,Tennessee,Ozone,0.0
8,2020,Tennessee,SO2,0.8
9,2020,Tennessee,CO,0.2
9,2020,Tennessee,NO2,6.3
9,2020,Tennessee,Ozone,0.0
9,2020,Tennessee,SO2,0.7
10,2020,Tennessee,CO,0.2
10,2020,Tennessee,NO2,7.6
10,2020,Tennessee,Ozone,0.0
10,2020,Tennessee,SO2,0.9
11,2020,Tennessee,CO,0.2
11,2020,Tennessee,NO2,9.5
11,2020,Tennessee,Ozone,0.0
11,2020,Tennessee,SO2,1.3
12,2020,Tennessee,CO,0.2
12,2020,Tennessee,NO2,9.9
12,2020,Tennessee,Ozone,0.0
12,2020,Tennessee,SO2,1.5
1,2021,Tennessee,CO,0.2
1,2021,Tennessee,NO2,8.0
1,2021,Tennessee,Ozone,0.0
1,2021,Tennessee,SO2,1.1
2,2021,Tennessee,CO,0.2
2,2021,Tennessee,NO2,8.4
2,2021,Tennessee,Ozone,0.0
2,2021,Tennessee,SO2,1.3
3,2021,Tennessee,CO,0.2
3,2021,Tennessee,NO2,8.3
3,2021,Tennessee,Ozone,0.0
3,2021,Tennessee,SO2,1.2
4,2021,Tennessee,CO,0.2
4,2021,Tennessee,NO2,8.2
4,2021,Tennessee,Ozone,0.0
4,2021,Tennessee,SO2,1.1
5,2021,Tennessee,CO,0.2
5,2021,Tennessee,NO2,6.1
5,2021,Tennessee,Ozone,0.0
5,2021,Tennessee,SO2,1.0
6,2021,Tennessee,CO,0.2
6,2021,Tennessee,NO2,5.7
6,2021,Tennessee,Ozone,0.0
6,2021,Tennessee,SO2,0.9
7,2021,Tennessee,CO,0.3
7,2021,Tennessee,NO2,5.3
7,2021,Tennessee,Ozone,0.0
7,2021,Tennessee,SO2,1.0
8,2021,Tennessee,CO,0.3
8,2021,Tennessee,NO2,5.4
8,2021,Tennessee,Ozone,0.0
8,2021,Tennessee,SO2,0.8
9,2021,Tennessee,CO,0.3
9,2021,Tennessee,NO2,7.0
9,2021,Tennessee,Ozone,0.0
9,2021,Tennessee,SO2,0.9
10,2021,Tennessee,CO,0.3
10,2021,Tennessee,NO2,7.3
10,2021,Tennessee,Ozone,0.0
10,2021,Tennessee,SO2,0.8
11,2021,Tennessee,CO,0.3
11,2021,Tennessee,NO2,9.6
11,2021,Tennessee,Ozone,0.0
11,2021,Tennessee,SO2,1.0
12,2021,Tennessee,CO,0.3
12,2021,Tennessee,NO2,8.4
12,2021,Tennessee,Ozone,0.0
12,2021,Tennessee,SO2,0.8
1,2022,Tennessee,CO,0.2
1,2022,Tennessee,NO2,8.3
1,2022,Tennessee,Ozone,0.0
1,2022,Tennessee,SO2,0.7
2,2022,Tennessee,CO,0.3
2,2022,Tennessee,NO2,9.2
2,2022,Tennessee,Ozone,0.0
2,2022,Tennessee,SO2,0.6
3,2022,Tennessee,CO,0.3
3,2022,Tennessee,NO2,8.1
3,2022,Tennessee,Ozone,0.0
3,2022,Tennessee,SO2,1.0
4,2022,Tennessee,CO,0.3
4,2022,Tennessee,NO2,6.6
4,2022,Tennessee,Ozone,0.0
4,2022,Tennessee,SO2,0.8
5,2022,Tennessee,CO,0.3
5,2022,Tennessee,NO2,5.6
5,2022,Tennessee,Ozone,0.0
5,2022,Tennessee,SO2,0.8
6,2022,Tennessee,CO,0.2
6,2022,Tennessee,NO2,6.2
6,2022,Tennessee,Ozone,0.0
6,2022,Tennessee,SO2,0.5
7,2022,Tennessee,CO,0.2
7,2022,Tennessee,NO2,5.1
7,2022,Tennessee,Ozone,0.0
7,2022,Tennessee,SO2,0.8
8,2022,Tennessee,CO,0.2
8,2022,Tennessee,NO2,4.8
8,2022,Tennessee,Ozone,0.0
8,2022,Tennessee,SO2,0.8
9,2022,Tennessee,CO,0.3
9,2022,Tennessee,NO2,6.5
9,2022,Tennessee,Ozone,0.0
9,2022,Tennessee,SO2,0.7
10,2022,Tennessee,CO,0.2
10,2022,Tennessee,NO2,8.5
10,2022,Tennessee,Ozone,0.0
10,2022,Tennessee,SO2,0.9
11,2022,Tennessee,CO,0.2
11,2022,Tennessee,NO2,8.9
11,2022,Tennessee,Ozone,0.0
11,2022,Tennessee,SO2,1.1
12,2022,Tennessee,CO,0.2
12,2022,Tennessee,NO2,7.6
12,2022,Tennessee,Ozone,0.0
12,2022,Tennessee,SO2,1.5
1,2023,Tennessee,CO,0.2
1,2023,Tennessee,NO2,7.7
1,2023,Tennessee,Ozone,0.0
1,2023,Tennessee,SO2,1.3
2,2023,Tennessee,CO,0.2
2,2023,Tennessee,NO2,7.5
2,2023,Tennessee,Ozone,0.0
2,2023,Tennessee,SO2,1.4
3,2023,Tennessee,CO,0.2
3,2023,Tennessee,NO2,7.6
3,2023,Tennessee,Ozone,0.0
3,2023,Tennessee,SO2,1.2
4,2023,Tennessee,CO,0.2
4,2023,Tennessee,NO2,7.4
4,2023,Tennessee,Ozone,0.0
4,2023,Tennessee,SO2,0.9
5,2023,Tennessee,CO,0.2
5,2023,Tennessee,NO2,6.3
5,2023,Tennessee,Ozone,0.0
5,2023,Tennessee,SO2,0.9
6,2023,Tennessee,CO,0.3
6,2023,Tennessee,NO2,7.5
6,2023,Tennessee,Ozone,0.0
6,2023,Tennessee,SO2,1.4
7,2023,Tennessee,CO,0.3
7,2023,Tennessee,NO2,5.5
7,2023,Tennessee,Ozone,0.0
7,2023,Tennessee,SO2,1.4
8,2023,Tennessee,CO,0.3
8,2023,Tennessee,NO2,6.2
8,2023,Tennessee,Ozone,0.0
8,2023,Tennessee,SO2,1.3
9,2023,Tennessee,CO,0.3
9,2023,Tennessee,NO2,6.8
9,2023,Tennessee,Ozone,0.0
9,2023,Tennessee,SO2,0.9
10,2023,Tennessee,CO,0.2
10,2023,Tennessee,NO2,7.2
10,2023,Tennessee,Ozone,0.0
10,2023,Tennessee,SO2,1.3
11,2023,Tennessee,CO,0.4
11,2023,Tennessee,NO2,9.3
11,2023,Tennessee,Ozone,0.0
11,2023,Tennessee,SO2,1.1
12,2023,Tennessee,CO,0.3
12,2023,Tennessee,NO2,8.2
12,2023,Tennessee,Ozone,0.0
12,2023,Tennessee,SO2,1.1
1,2024,Tennessee,CO,0.3
1,2024,Tennessee,NO2,7.7
1,2024,Tennessee,Ozone,0.0
1,2024,Tennessee,SO2,1.0
2,2024,Tennessee,CO,0.3
2,2024,Tennessee,NO2,8.5
2,2024,Tennessee,Ozone,0.0
2,2024,Tennessee,SO2,0.8
3,2024,Tennessee,CO,0.3
3,2024,Tennessee,NO2,6.4
3,2024,Tennessee,Ozone,0.0
3,2024,Tennessee,SO2,0.9
4,2024,Tennessee,CO,0.2
4,2024,Tennessee,NO2,5.2
4,2024,Tennessee,Ozone,0.0
4,2024,Tennessee,SO2,1.1
5,2024,Tennessee,CO,0.3
5,2024,Tennessee,NO2,6.1
5,2024,Tennessee,Ozone,0.0
5,2024,Tennessee,SO2,0.9
6,2024,Tennessee,CO,0.2
6,2024,Tennessee,NO2,5.4
6,2024,Tennessee,Ozone,0.0
6,2024,Tennessee,SO2,1.1
7,2024,Tennessee,CO,0.3
7,2024,Tennessee,NO2,4.9
7,2024,Tennessee,Ozone,0.0
7,2024,Tennessee,SO2,1.0
8,2024,Tennessee,CO,0.3
8,2024,Tennessee,NO2,5.6
8,2024,Tennessee,Ozone,0.0
8,2024,Tennessee,SO2,0.8
9,2024,Tennessee,CO,0.3
9,2024,Tennessee,NO2,5.9
9,2024,Tennessee,Ozone,0.0
9,2024,Tennessee,SO2,1.0
10,2024,Tennessee,CO,0.3
10,2024,Tennessee,NO2,8.7
10,2024,Tennessee,Ozone,0.0
10,2024,Tennessee,SO2,1.0
11,2024,Tennessee,CO,0.3
11,2024,Tennessee,NO2,4.6
11,2024,Tennessee,Ozone,0.0
11,2024,Tennessee,SO2,0.8
12,2024,Tennessee,CO,0.3
12,2024,Tennessee,NO2,7.2
12,2024,Tennessee,Ozone,0.0
12,2024,Tennessee,SO2,1.0
1,2025,Tennessee,CO,0.3
1,2025,Tennessee,NO2,8.3
1,2025,Tennessee,Ozone,0.0
